,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,all_year_avail,low_avail,no_reviews
22329,40.69025,-73.95891,4.110873864173311,4,2,2343,0.08,1,False,True,False
22330,40.76876,-73.98359,5.929589143389895,3,76,3009,2.89,1,False,False,False
22331,40.69288,-73.93285,3.828641396489095,1,0,0,0.0,1,False,True,True
22332,40.74423,-74.00111,4.564348191467836,1,105,3017,3.87,1,False,False,False
22333,40.68295,-73.92536,4.418840607796598,2,134,3007,4.93,2,False,False,False
22334,40.734809999999996,-73.88051,3.9318256327243257,3,0,0,0.0,1,False,True,True
22335,40.69045,-73.91507,3.713572066704308,2,12,2385,0.44,2,False,False,False
22336,40.7972,-73.94749,3.828641396489095,28,1,2288,0.04,2,False,False,False
22337,40.63684,-73.95693,4.110873864173311,2,17,2764,0.72,1,False,True,False
22338,40.747009999999996,-73.9914,4.663439094112067,1,132,3008,4.81,4,False,False,False
22339,40.67158,-73.97471999999999,5.075173815233827,1,73,3002,2.69,1,False,False,False
22340,40.72054,-73.98470999999999,5.342334251964811,3,4,2232,0.15,1,False,True,False
22341,40.70732,-74.01451,4.663439094112067,2,18,2698,0.65,1,False,False,False
22342,40.68655,-73.86491,4.248495242049359,3,48,2994,1.8,9,False,False,False
22343,40.76266,-73.91991999999999,5.5254529391317835,2,0,0,0.0,1,False,True,True
22344,40.68824,-73.91566999999999,4.61512051684126,2,111,3004,4.12,2,False,True,False
22345,40.67544,-73.95655,4.394449154672439,5,1,2223,0.04,1,False,True,False
22346,40.69892,-73.9302,4.290459441148391,1,4,2983,1.82,1,False,False,False
22347,40.71866,-73.99633,4.795790545596741,3,1,2246,0.04,1,False,True,False
22348,40.81217,-73.91776999999999,3.7376696182833684,5,21,3006,0.78,4,False,False,False
22349,40.71815,-73.95519,5.5254529391317835,14,0,0,0.0,1,False,False,True
22350,40.669140000000006,-73.95333000000001,3.9318256327243257,6,20,2993,0.74,1,False,False,False
22351,40.74686,-74.0043,4.90527477843843,3,1,2329,0.04,1,False,True,False
22352,40.664429999999996,-73.99348,5.017279836814924,5,2,2364,0.08,3,False,False,False
22354,40.69424,-73.9385,5.707110264748875,2,95,3003,3.51,2,False,False,False
22355,40.81321,-73.94556,5.017279836814924,4,16,3011,0.65,1,False,False,False
22356,40.806740000000005,-73.95616,4.110873864173311,5,1,2329,0.04,1,False,True,False
22357,40.669940000000004,-73.9315,3.828641396489095,2,12,3016,0.46,1,False,False,False
22358,40.77317,-73.98895,4.219507705176107,1,0,0,0.0,1,False,True,True
22359,40.669259999999994,-73.991,4.962844630259907,1,8,2260,0.29,1,False,True,False
22360,40.81064,-73.94405,4.219507705176107,2,28,3019,1.04,2,False,False,False
22361,40.74238,-73.91783000000001,4.248495242049359,3,21,2975,0.78,1,False,False,False
22362,40.74385,-73.91403000000001,4.564348191467836,2,36,2724,1.37,1,False,True,False
22363,40.76246,-73.95985,5.278114659230517,1,3,2267,0.11,1,False,True,False
22364,40.64425,-74.08055999999999,4.290459441148391,4,97,3012,3.71,6,False,False,False
22365,40.64605,-74.07897,5.66988092298052,4,2,2676,0.16,6,False,False,False
22366,40.69502,-73.9478,4.394449154672439,21,1,2444,0.05,1,False,False,False
22367,40.66151,-73.96194,4.248495242049359,3,16,2884,0.59,1,False,True,False
22368,40.68821,-73.83411,4.564348191467836,3,26,2836,1.38,1,False,False,False
22369,40.71882,-73.95562,4.709530201312334,3,0,0,0.0,2,False,True,True
22370,40.74289,-73.98134,5.170483995038151,2,22,2370,0.81,1,False,True,False
22371,40.75541,-73.9335,3.58351893845611,1,90,3008,3.31,9,False,False,False
22372,40.72528,-73.94428,5.170483995038151,5,72,3006,2.73,2,False,False,False
22373,40.749320000000004,-74.00333,7.937731775260109,1,0,0,0.0,1,False,False,True
22374,40.76316,-73.9904,4.61512051684126,4,0,0,0.0,1,False,True,True
22375,40.69801,-73.93356999999999,4.48863636973214,3,11,2988,0.81,1,False,True,False
22376,40.76191,-73.99766,6.214608098422191,30,0,0,0.0,121,False,False,True
22377,40.84497,-73.93934,4.394449154672439,1,129,3007,4.7,3,True,False,False
22378,40.7331,-73.95837,3.912023005428146,5,52,3023,1.94,1,False,False,False
22379,40.77581,-73.956,6.236369590203704,7,0,0,0.0,3,False,False,True
22380,40.68761,-73.94953000000001,3.828641396489095,1,20,2940,0.74,2,False,True,False
22381,40.76213,-73.94971,4.61512051684126,2,97,3007,3.57,2,False,False,False
22382,40.6987,-73.78455,3.9318256327243257,1,38,2985,1.41,3,True,False,False
22383,40.72964,-73.99946,5.298317366548036,3,1,2472,0.05,1,False,True,False
22384,40.675740000000005,-73.85601,4.406719247264253,3,96,3008,3.59,1,False,False,False
22385,40.7822,-73.98207,4.51085950651685,2,12,2435,0.44,1,False,True,False
22386,40.68535,-73.96491999999999,4.394449154672439,2,37,2989,1.4,2,False,False,False
22387,40.79795,-73.96199,5.170483995038151,5,2,2321,0.08,1,False,True,False
22388,40.843540000000004,-73.93874,3.9318256327243257,6,0,0,0.0,1,False,True,True
22389,40.68476,-73.92399,4.110873864173311,30,9,2978,0.36,4,False,False,False
22390,40.88364,-73.83561,4.2626798770413155,3,0,0,0.0,1,True,False,True
22391,40.721709999999995,-73.95872,5.170483995038151,2,134,3008,5.12,1,False,False,False
22392,40.63592,-74.0219,3.4339872044851463,30,6,3001,0.22,2,False,True,False
22393,40.76576,-73.98016,5.860786223465865,1,1,2458,0.05,1,False,True,False
22394,40.67358,-73.93502,4.060443010546419,1,32,3013,1.38,2,False,False,False
22395,40.73542,-73.9562,4.795790545596741,20,17,3016,0.65,1,False,False,False
22396,40.65932,-73.94179,4.867534450455582,2,86,3016,3.17,1,False,False,False
22397,40.66935,-73.94708,4.110873864173311,3,0,0,0.0,1,False,False,True
22398,40.65661,-73.96053,4.343805421853684,1,2,2219,0.07,1,False,True,False
22399,40.73819,-73.97389,5.017279836814924,62,0,0,0.0,1,False,False,True
22400,40.85564,-73.93066,3.713572066704308,1,93,3007,3.5,2,False,False,False
22401,40.80353,-73.94707,5.5254529391317835,2,14,2942,0.55,2,False,False,False
22402,40.85516,-73.92863,4.02535169073515,1,96,2997,3.61,2,False,False,False
22403,40.77241,-73.94800000000001,4.8283137373023015,31,0,0,0.0,2,False,True,True
22404,40.7709,-73.95508000000001,4.875197323201151,7,5,3022,0.21,1,False,False,False
22405,40.68673,-73.99653,6.55250788703459,4,4,2858,0.21,1,False,False,False
22406,40.74563,-73.9759,5.393627546352362,30,1,2621,0.07,23,True,False,False
22407,40.72207,-74.00232,7.719129840906732,2,20,3001,0.82,2,False,False,False
22408,40.76745,-73.87915,4.836281906951478,1,138,3009,6.92,3,False,False,False
22409,40.7124,-73.96263,5.303304908059076,5,0,0,0.0,1,False,True,True
22410,40.7631,-73.96281,5.19295685089021,30,0,0,0.0,87,True,False,True
22411,40.6817,-73.92068,5.303304908059076,2,12,3000,0.46,1,False,True,False
22412,40.71747,-73.95459,5.081404364984463,1,18,2998,0.7,1,False,True,False
22413,40.704809999999995,-74.00805,5.602118820879701,30,0,0,0.0,87,True,False,True
22414,40.69037,-73.9184,3.9512437185814275,2,4,2625,0.15,1,False,True,False
22415,40.67992,-73.95695,4.189654742026425,2,3,2222,0.11,3,False,True,False
22416,40.777640000000005,-73.91128,4.61512051684126,3,93,3007,3.49,1,False,False,False
22417,40.766009999999994,-73.91841,3.912023005428146,5,2,2283,0.08,1,False,False,False
22418,40.69171,-73.9575,5.278114659230517,4,80,3018,3.0,3,False,False,False
22419,40.764759999999995,-73.99453000000001,4.7535901911063645,30,3,2582,0.12,31,False,False,False
22420,40.69511,-73.90715,4.189654742026425,4,17,2847,0.66,1,False,True,False
22421,40.69664,-73.97375,4.189654742026425,2,3,2331,0.11,1,False,True,False
22422,40.70091,-73.92215,4.110873864173311,2,113,3003,4.15,2,False,True,False
22423,40.72128,-73.95546999999999,5.170483995038151,2,8,2980,0.43,1,False,True,False
22424,40.81928,-73.95398,4.394449154672439,2,9,2375,0.36,3,False,False,False
22425,40.69624,-73.93414,4.290459441148391,4,59,3013,2.22,6,False,False,False
22426,40.72177,-73.98286,4.61512051684126,5,8,2838,0.3,1,False,False,False
22427,40.79487,-73.96555,4.61512051684126,3,3,2220,0.11,1,False,True,False
22428,40.758109999999995,-73.81458,3.871201010907891,2,130,3023,4.79,6,False,False,False
22429,40.6919,-73.94487,4.836281906951478,1,60,3019,2.21,3,False,False,False
22430,40.69661,-73.90021999999999,4.04305126783455,5,71,3009,2.81,2,False,False,False
22431,40.76982,-73.95258000000001,4.663439094112067,30,2,2704,0.08,1,False,False,False
22432,40.79974,-73.96432,4.394449154672439,6,3,2393,0.11,1,False,True,False
22433,40.650259999999996,-73.96308,3.713572066704308,2,0,0,0.0,1,False,True,True
22434,40.74432,-73.99985,5.198497031265826,5,7,2472,0.26,1,False,True,False
22435,40.78949,-73.94461,4.382026634673881,5,47,3014,1.77,1,False,False,False
22436,40.692609999999995,-73.94393000000001,5.017279836814924,2,33,3015,1.23,3,False,False,False
22437,40.777770000000004,-73.97939000000001,5.5254529391317835,1,3,2217,0.11,1,False,True,False
22438,40.71398,-73.94702,5.135798437050262,5,60,2836,2.22,1,False,False,False
22439,40.68572,-73.99286,5.298317366548036,1,6,2618,0.23,2,False,True,False
22440,40.693690000000004,-73.96826,4.836281906951478,6,0,0,0.0,1,False,True,True
22441,40.83126,-73.94832,4.795790545596741,2,14,2324,0.52,1,False,True,False
22442,40.82168,-73.95161,5.298317366548036,3,45,2688,1.82,1,False,True,False
22443,40.68786,-73.98810999999999,5.081404364984463,5,10,2866,0.39,1,False,True,False
22444,40.67387,-73.96706999999999,4.61512051684126,5,14,2983,0.53,1,False,True,False
22445,40.684020000000004,-73.93081,6.311734809152915,2,32,3002,1.5,3,False,False,False
22446,40.69307,-73.95254,3.713572066704308,3,1,2227,0.04,1,False,True,False
22447,40.6877,-73.9159,4.564348191467836,2,113,3010,4.15,2,False,True,False
22448,40.78071,-73.95149,5.017279836814924,1,3,2212,0.11,1,False,True,False
22449,40.68727,-73.98574,5.247024072160486,5,58,3009,2.17,1,False,False,False
22450,40.68293,-73.95458,4.276666119016055,1,2,2225,0.07,1,False,True,False
22451,40.6942,-73.94963,3.713572066704308,3,6,2654,0.22,1,False,True,False
22452,40.63256,-73.94757,4.02535169073515,4,8,2776,0.35,2,True,False,False
22453,40.74473,-73.91875999999999,5.017279836814924,3,1,2258,0.04,1,False,True,False
22454,40.75888,-73.99077,5.438079308923196,30,0,0,0.0,23,False,False,True
22455,40.7647,-73.99414,4.795790545596741,30,0,0,0.0,31,False,False,True
22456,40.708690000000004,-73.94684000000001,4.61512051684126,3,0,0,0.0,1,False,True,True
22457,40.70327,-73.93425,5.081404364984463,2,18,2921,0.67,1,True,False,False
22458,40.72269,-73.98428,3.9318256327243257,5,0,0,0.0,1,False,True,True
22459,40.68544,-73.92456999999999,4.110873864173311,1,1,2218,0.04,1,False,True,False
22460,40.75735,-73.99189,5.438079308923196,30,2,2599,0.08,23,True,False,False
22461,40.77412,-73.9061,4.605170185988092,1,81,3006,2.98,1,False,False,False
22462,40.7847,-73.98196,4.919980925828125,29,1,2471,0.05,8,False,True,False
22463,40.77681,-73.95123000000001,4.795790545596741,2,4,2471,0.15,1,False,True,False
22464,40.67259,-73.98451999999999,5.707110264748875,1,0,0,0.0,1,False,True,True
22465,40.78463,-73.98303,4.787491742782046,30,1,2256,0.04,8,False,False,False
22466,40.804159999999996,-73.96538000000001,4.605170185988092,4,3,2285,0.11,1,False,True,False
22467,40.70025,-73.92175,4.110873864173311,3,2,2347,0.07,1,False,True,False
22468,40.800259999999994,-73.9546,3.4657359027997265,1,65,2989,2.44,3,False,False,False
22469,40.7638,-73.87238,3.8918202981106265,1,436,3024,16.03,5,False,False,False
22470,40.74754,-73.99036,4.248495242049359,1,63,3010,2.34,4,False,False,False
22471,40.69808,-73.92054,4.110873864173311,1,4,2801,0.3,1,False,False,False
22472,40.70678,-73.80613000000001,6.90875477931522,2,5,2750,0.27,5,True,False,False
22473,40.71893,-74.0033,5.860786223465865,6,20,3016,0.74,1,False,False,False
22474,40.70459,-73.89574,4.61512051684126,1,0,0,0.0,1,False,True,True
22475,40.7455,-73.95607,5.017279836814924,3,5,2401,0.19,1,False,True,False
22476,40.653209999999994,-73.95199000000001,4.948759890378168,1,111,3023,4.53,1,False,False,False
22477,40.71869,-73.9931,5.303304908059076,3,7,2674,0.26,2,False,True,False
22478,40.71638,-73.96611999999999,5.4638318050256105,1,35,3000,1.29,2,False,True,False
22479,40.76318,-73.99462,5.303304908059076,30,1,2315,0.04,31,False,False,False
22480,40.69016,-73.9274,3.713572066704308,2,4,2324,0.16,2,False,True,False
22481,40.679429999999996,-73.94435,4.51085950651685,6,1,2746,0.11,1,False,False,False
22482,40.7368,-73.98045,5.940171252720432,1,0,0,0.0,1,False,True,True
22483,40.76126,-73.99685,5.707110264748875,2,0,0,0.0,1,False,True,True
22484,40.70858,-73.95857,5.5254529391317835,2,5,2927,0.18,1,False,True,False
22485,40.82665,-73.94669,3.912023005428146,2,52,2941,1.95,1,False,False,False
22486,40.67763,-73.94755,4.110873864173311,2,7,2996,0.34,1,False,True,False
22487,40.70743,-73.96625,5.41610040220442,1,26,3022,1.01,2,False,False,False
22488,40.676320000000004,-73.97328,4.7535901911063645,3,4,2610,0.23,1,False,True,False
22489,40.69745,-73.93038,3.912023005428146,1,20,3015,0.74,2,False,False,False
22490,40.75933,-73.82313,4.7535901911063645,30,3,2979,0.12,15,False,True,False
22491,40.57825,-74.08879,4.564348191467836,4,45,3005,1.66,1,False,False,False
22492,40.70345,-73.94336,4.59511985013459,2,22,2386,0.82,1,False,True,False
22493,40.76976,-73.95208000000001,4.709530201312334,3,11,3019,0.41,1,False,False,False
22494,40.85354,-73.93095,3.9318256327243257,2,26,3018,0.96,1,False,False,False
22495,40.672129999999996,-73.98141,4.330733340286331,1,0,0,0.0,1,False,True,True
22496,40.79345,-73.97191,3.9318256327243257,5,12,2379,0.44,1,False,True,False
22497,40.67038,-73.93214,3.332204510175204,2,81,2995,2.99,1,False,False,False
22498,40.68371,-73.94156,4.875197323201151,4,13,2380,0.48,1,False,True,False
22499,40.6778,-73.96321,4.454347296253507,3,5,2972,0.64,1,False,True,False
22500,40.66429,-73.9581,4.7535901911063645,7,2,2764,0.09,1,False,False,False
22501,40.6891,-73.9874,3.9889840465642745,1,10,2915,0.38,1,False,True,False
22502,40.67057,-73.77956,4.394449154672439,1,7,2852,0.27,2,False,False,False
22503,40.84955,-73.94167,3.58351893845611,1,6,2621,0.22,1,False,True,False
22504,40.81447,-73.94721,5.111987788356544,7,35,3017,1.39,3,False,False,False
22505,40.65704,-73.96086,4.110873864173311,5,15,3015,0.64,2,False,False,False
22506,40.74834,-73.94181,5.940171252720432,4,91,3012,3.44,2,False,False,False
22507,40.73218,-73.98815,5.655991810819852,30,0,0,0.0,49,True,False,True
22508,40.6536,-73.92643000000001,4.110873864173311,2,16,2424,0.71,1,False,True,False
22509,40.7355,-73.99964,5.799092654460526,4,33,2995,1.25,1,False,False,False
22510,40.73373,-73.98962,5.420534999272286,30,0,0,0.0,87,False,False,True
22511,40.8134,-73.89893000000001,4.330733340286331,3,6,2321,0.25,1,False,False,False
22512,40.76889,-73.9548,4.61512051684126,1,68,2772,2.62,1,False,True,False
22513,40.80803,-73.94646999999999,5.303304908059076,2,68,3008,2.9,3,False,False,False
22514,40.80965,-73.94696,4.7535901911063645,1,120,3008,4.77,3,False,False,False
22515,40.7016,-73.92103,4.454347296253507,3,8,2944,0.3,2,False,True,False
22516,40.797940000000004,-73.97188,3.713572066704308,1,14,2252,0.52,1,False,True,False
22517,40.73916,-73.9822,5.4638318050256105,1,0,0,0.0,1,False,True,True
22518,40.68416,-73.97912,4.174387269895637,1,3,2822,0.19,1,False,True,False
22519,40.7523,-73.97299,4.90527477843843,4,2,2375,0.08,3,False,True,False
22520,40.645379999999996,-73.954,4.465908118654584,14,1,2290,0.04,3,False,False,False
22521,40.79967,-73.96251,5.802118375377063,3,3,2299,0.11,2,False,True,False
22522,40.65953,-73.94475,5.14166355650266,3,19,2702,0.81,1,False,True,False
22523,40.71836,-73.99776999999999,4.51085950651685,1,106,3018,4.29,2,False,True,False
22524,40.757670000000005,-73.83094,4.189654742026425,2,84,3001,3.19,3,False,False,False
22525,40.73677,-73.9168,4.110873864173311,2,2,2243,0.08,1,False,False,False
22526,40.75147,-73.89071,4.330733340286331,1,6,3005,0.32,1,False,False,False
22527,40.71004,-73.95994,5.583496308781699,3,26,3011,1.01,1,False,False,False
22528,40.78906,-73.97731999999999,5.003946305945459,1,131,3010,4.9,1,False,False,False
22529,40.77751,-73.90902,4.564348191467836,1,31,2977,1.2,1,False,False,False
22530,40.830529999999996,-73.95048,4.553876891600541,3,2,2256,0.08,1,False,True,False
22531,40.6946,-73.94429000000001,4.700480365792417,2,112,3021,4.22,2,False,False,False
22532,40.78164,-73.95873,6.19644412779452,14,1,2222,0.04,1,False,False,False
22533,40.72528,-74.00317,5.303304908059076,3,16,2737,0.6,1,False,False,False
22534,40.70655,-73.95405,4.248495242049359,15,0,0,0.0,1,False,True,True
22535,40.7447,-73.82497,4.605170185988092,3,95,2986,3.52,1,False,False,False
22536,40.68697,-73.9615,4.330733340286331,4,14,3022,0.54,1,False,True,False
22537,40.7164,-73.95437,4.990432586778736,4,58,3008,2.5,2,False,False,False
22538,40.74612,-73.97684,4.356708826689592,2,3,2334,0.12,1,False,True,False
22539,40.69845,-73.8958,3.58351893845611,30,7,2837,0.27,2,False,False,False
22540,40.80567,-73.95676999999999,4.948759890378168,2,82,3021,3.17,2,False,True,False
22541,40.7883,-73.95017,4.61512051684126,1,22,2687,0.81,1,False,True,False
22542,40.76417,-73.83008000000001,3.828641396489095,1,94,3003,3.48,2,False,False,False
22543,40.63381,-73.94395,5.225746673713202,6,60,3016,3.22,2,False,False,False
22544,40.84499,-73.91157,4.110873864173311,5,3,2703,0.13,1,False,True,False
22545,40.76518,-73.89182,3.9318256327243257,2,1,2806,0.14,1,False,False,False
22546,40.68699,-73.92345,3.9318256327243257,2,5,2455,0.19,1,False,True,False
22547,40.685829999999996,-73.95296,3.871201010907891,35,1,2683,0.09,1,False,False,False
22548,40.76392,-73.98187,5.231108616854587,1,0,0,0.0,1,False,True,True
22549,40.836940000000006,-73.94211999999999,4.61512051684126,3,71,3007,2.66,1,True,False,False
22550,40.72448,-73.99247,5.993961427306569,3,3,2837,0.36,1,False,False,False
22551,40.87372,-73.84065,4.330733340286331,1,3,2261,0.11,1,False,False,False
22552,40.67694,-73.94631,4.983606621708336,3,1,2226,0.04,1,False,True,False
22553,40.634570000000004,-74.07817,4.189654742026425,1,56,3023,2.09,3,False,False,False
22554,40.57609,-73.98605,4.709530201312334,3,52,3021,1.95,6,False,False,False
22555,40.80405,-73.94513,4.454347296253507,7,2,2352,0.08,1,False,True,False
22556,40.84062,-73.94125,3.9512437185814275,1,4,2254,0.15,1,False,True,False
22557,40.72412,-73.97910999999999,4.948759890378168,5,1,2228,0.04,1,False,True,False
22558,40.8043,-73.95106,4.454347296253507,1,25,2306,0.93,1,False,True,False
22559,40.69368,-73.9671,5.111987788356544,2,109,3007,4.04,1,False,False,False
22560,40.809470000000005,-73.94066,3.4339872044851463,5,3,2427,0.12,1,False,True,False
22561,40.80507,-73.96414,4.762173934797756,3,16,2980,0.61,1,False,True,False
22562,40.7288,-73.95408,4.2626798770413155,13,8,2345,0.33,1,False,True,False
22563,40.67158,-73.96007,3.8501476017100584,30,25,2668,1.02,1,False,True,False
22564,40.865120000000005,-73.92172,4.2626798770413155,20,17,2473,0.72,1,False,True,False
22565,40.76658,-73.99335,5.5254529391317835,4,0,0,0.0,1,False,True,True
22566,40.68318,-73.92529,4.2626798770413155,28,14,2546,0.52,4,False,False,False
22567,40.72842,-73.98679,4.948759890378168,4,11,2451,0.42,1,False,True,False
22568,40.785709999999995,-73.97649,5.017279836814924,1,0,0,0.0,2,False,True,True
22569,40.73957,-73.98233,5.1298987149230735,7,10,2815,0.37,1,False,True,False
22570,40.62,-73.95489,4.454347296253507,5,15,3009,1.01,1,False,False,False
22571,40.63602,-73.93105,3.9318256327243257,30,32,3012,1.29,4,False,False,False
22572,40.764590000000005,-73.99035,4.605170185988092,1,159,3016,5.88,2,False,False,False
22573,40.686609999999995,-73.91707,4.189654742026425,2,2,2241,0.08,1,False,True,False
22574,40.70689,-74.00671,4.983606621708336,3,87,3015,3.28,1,False,False,False
22575,40.69104,-73.82204,3.9318256327243257,1,102,3009,4.02,2,True,False,False
22576,40.823409999999996,-73.94444,3.6888794541139363,30,3,2700,0.14,8,False,False,False
22577,40.716840000000005,-73.94256,5.303304908059076,4,2,2216,0.07,1,False,True,False
22578,40.704640000000005,-73.91556,4.248495242049359,2,23,2989,0.89,3,False,False,False
22579,40.7402,-73.999,5.707110264748875,30,51,2934,2.55,2,False,False,False
22580,40.705490000000005,-73.91526999999999,4.248495242049359,2,34,3009,1.33,3,False,False,False
22581,40.75527,-73.90835,3.713572066704308,31,2,2967,0.16,18,True,False,False
22582,40.69095,-73.95861,5.081404364984463,5,11,2661,0.46,1,False,True,False
22583,40.76013,-73.96566,4.605170185988092,3,6,2386,0.24,1,False,True,False
22584,40.704570000000004,-73.91603,3.4011973816621555,2,40,3008,1.49,3,False,False,False
22585,40.73434,-73.94185999999999,4.02535169073515,5,0,0,0.0,1,False,True,True
22586,40.7239,-73.99678,6.7464121285733745,30,7,2805,0.26,1,True,False,False
22587,40.696020000000004,-73.99253,4.330733340286331,3,1,2254,0.04,1,False,True,False
22588,40.70596,-73.92182,4.110873864173311,1,83,3014,3.15,3,False,False,False
22589,40.72112,-73.96034,5.521460917862246,60,2,2234,0.08,1,False,True,False
22590,40.70765,-73.92159000000001,4.248495242049359,2,16,2400,0.61,1,False,True,False
22591,40.70438,-74.00894,4.61512051684126,1,0,0,0.0,1,False,True,True
22592,40.69314,-73.9449,4.330733340286331,1,14,2694,0.52,3,False,False,False
22593,40.76692,-73.98548000000001,5.19295685089021,2,34,3009,1.31,1,False,False,False
22594,40.58023,-74.10725,4.394449154672439,3,68,3016,2.55,1,False,False,False
22595,40.68707,-73.9349,5.2832037287379885,2,88,3001,3.32,2,False,True,False
22596,40.84946,-73.93126,3.784189633918261,5,1,2246,0.04,1,False,True,False
22597,40.75383,-73.99733,4.983606621708336,4,0,0,0.0,1,False,True,True
22598,40.86396,-73.9267,3.9318256327243257,5,2,2245,0.08,1,False,True,False
22599,40.766,-73.98945,4.605170185988092,1,134,3016,4.96,2,False,False,False
22600,40.82205,-73.95335,4.394449154672439,2,18,2959,0.69,1,False,False,False
22601,40.729820000000004,-73.98076,4.77912349311153,2,4,2986,0.92,1,False,True,False
22602,40.70787,-73.90961,4.02535169073515,1,21,2435,0.79,1,False,True,False
22603,40.68312,-73.9592,5.303304908059076,7,9,3001,0.36,1,False,False,False
22604,40.7242,-73.97776999999999,5.017279836814924,1,0,0,0.0,1,False,True,True
22605,40.63136,-73.90921,4.836281906951478,1,26,3001,1.07,1,True,False,False
22606,40.77138,-73.94973,4.983606621708336,1,15,2589,0.62,1,False,True,False
22607,40.766059999999996,-73.99077,4.605170185988092,1,155,3017,5.74,3,False,False,False
22608,40.719190000000005,-73.95789,4.394449154672439,2,1,2261,0.04,1,False,True,False
22609,40.74672,-74.00187,5.278114659230517,6,33,2975,1.36,1,False,True,False
22610,40.68435,-73.9274,3.7612001156935624,14,4,2352,0.16,2,False,True,False
22611,40.84098,-73.937,3.9889840465642745,30,11,2953,0.42,3,True,False,False
22612,40.688179999999996,-73.99483000000001,4.836281906951478,4,3,2250,0.11,1,False,True,False
22613,40.764309999999995,-73.9891,4.605170185988092,1,147,3016,5.45,3,False,False,False
22614,40.749109999999995,-74.00125,5.351858133476067,28,4,2249,0.15,1,False,False,False
22615,40.81358,-73.94296,5.181783550292085,3,71,3005,2.67,3,False,False,False
22616,40.8058,-73.9652,4.983606621708336,1,0,0,0.0,1,False,True,True
22617,40.87492,-73.91164,3.8066624897703196,5,18,3016,0.69,1,False,False,False
22618,40.727340000000005,-73.98338000000001,4.454347296253507,3,5,3017,0.24,1,False,True,False
22619,40.68775,-73.95997,5.017279836814924,4,8,2393,0.3,1,False,True,False
22620,40.75884,-73.81477,4.2626798770413155,3,88,3016,3.28,10,True,False,False
22621,40.636759999999995,-73.95033000000001,5.017279836814924,2,0,0,0.0,1,False,True,True
22622,40.80514,-73.95115,4.836281906951478,2,98,3018,3.67,1,False,False,False
22623,40.75242,-73.97112,5.303304908059076,3,0,0,0.0,1,False,True,True
22624,40.634640000000005,-74.07842,4.02535169073515,1,13,2914,0.48,3,True,False,False
22625,40.730340000000005,-73.9527,4.248495242049359,10,6,2715,0.23,2,False,False,False
22626,40.72615,-74.00097,5.375278407684165,1,83,3011,3.19,2,False,False,False
22627,40.69449,-73.92629000000001,5.4638318050256105,3,4,2401,0.18,1,False,True,False
22628,40.64275,-74.00183,3.7612001156935624,2,7,2562,0.26,1,False,True,False
22629,40.69531,-73.93276,5.198497031265826,2,31,2994,1.16,2,False,False,False
22630,40.804559999999995,-73.96521,4.836281906951478,1,4,2247,0.15,1,False,True,False
22631,40.68854,-73.96848,5.081404364984463,4,7,2247,0.26,1,False,True,False
22632,40.82443,-73.94154,4.61512051684126,2,43,2987,1.65,1,False,False,False
22633,40.823479999999996,-73.94581,3.6888794541139363,30,5,2842,0.24,8,False,False,False
22634,40.64519,-73.89054,4.276666119016055,2,2,3006,0.11,1,True,False,False
22635,40.76482,-73.96061,7.297091005160418,1,1,3019,1.0,1,True,False,False
22636,40.78093,-73.95499000000001,4.61512051684126,5,71,3013,2.67,1,False,False,False
22637,40.764759999999995,-73.98456999999999,5.198497031265826,4,79,3012,3.03,1,False,False,False
22638,40.66405,-73.98512,4.382026634673881,14,9,2994,0.34,2,False,False,False
22639,40.67922,-73.94937,4.110873864173311,4,39,3001,1.46,1,False,False,False
22640,40.747690000000006,-73.9784,5.081404364984463,1,141,3010,5.63,1,False,False,False
22641,40.744040000000005,-73.97985,4.709530201312334,3,59,3009,2.92,1,False,False,False
22642,40.79871,-73.96800999999999,5.267858159063328,6,3,2841,0.13,3,False,True,False
22643,40.70442,-73.89602,3.9318256327243257,2,29,3013,1.11,1,False,True,False
22644,40.6838,-73.998,5.5254529391317835,2,7,2470,0.27,1,False,True,False
22645,40.743990000000004,-73.95472,4.290459441148391,3,11,2985,0.42,1,False,False,False
22646,40.70733,-73.92996,3.9318256327243257,4,6,2751,0.23,1,False,True,False
22647,40.71937,-73.94556,3.58351893845611,2,0,0,0.0,2,False,True,True
22648,40.675740000000005,-73.98028000000001,4.51085950651685,2,8,2596,0.32,1,False,True,False
22649,40.76597,-73.98379,5.786897381366708,5,84,3010,3.15,1,False,False,False
22650,40.700359999999996,-73.90238000000001,4.382026634673881,9,11,2760,0.48,1,False,True,False
22651,40.71602,-73.99293,5.198497031265826,1,1,2352,0.04,1,False,True,False
22652,40.72749,-73.9406,4.867534450455582,30,0,0,0.0,52,False,True,True
22653,40.718709999999994,-73.94499,4.836281906951478,1,0,0,0.0,1,False,True,True
22654,40.69408,-73.92307,5.081404364984463,3,7,2346,0.26,2,False,False,False
22655,40.756370000000004,-73.81576,4.61512051684126,2,63,3024,2.37,10,False,False,False
22656,40.64632,-73.98343,4.709530201312334,40,0,0,0.0,1,False,False,True
22657,40.72166,-73.98893000000001,5.631211781821365,5,53,3001,2.01,1,False,False,False
22658,40.788579999999996,-73.94946999999999,4.61512051684126,1,1,2232,0.04,1,False,True,False
22659,40.73376,-74.00095,5.860786223465865,3,0,0,0.0,1,False,True,True
